t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
0.29,hover,-0.000383031,0.000496219,-0.00118459,-0.00168187,0,0,-0.00039875,-0.0074961,0.0022437,99.6257,99.7657,99.6671,-0.714956,nan,0.301107,0.300885,0.301291,0.301264,0.301278,0.300885,0.301278,0.301291,0.301264,1,0,0.00154408,0,-0.00103668,0.000692323,-0.000184432,0.00356899,0.00505153,-1.24478e-05,3.1886e-05,2.64896e-08,0.0101311,0.0039811,0.00413045,0.0189929,-0.018929,12.7659,12.7659,0,0.132998
0.3,hover,-0.00038702,0.000574847,-0.00115537,-0.00164635,0,0,-0.000367551,-0.00826424,0.00236794,99.618,99.758,99.6601,-0.68583,nan,0.299666,0.29907,0.300243,0.299053,0.300586,0.29907,0.300586,0.300243,0.299053,1,0,0.00154408,0,0.000954088,0.000617369,-0.00118908,0.00347733,0.00494412,-1.24481e-05,3.18857e-05,2.64873e-08,0.00745646,0.00341006,-0.00491468,-0.0802053,-0.101901,12.7109,12.7115,0,0.134687
0.31,hover,-0.000390391,0.00066079,-0.00111548,-0.00162198,0,0,-0.0002973,-0.00895486,0.00263187,99.6107,99.7507,99.665,-0.650412,nan,0.298248,0.298384,0.298287,0.29828,0.298322,0.298384,0.298322,0.298287,0.29828,1,0,0.00182698,0,0.0003658,-0.00013037,2.41013e-05,0.00335507,0.00486648,-1.24481e-05,3.18857e-05,2.64873e-08,0.00575336,0.000395513,0.00343937,-0.110067,-0.146281,12.6416,12.6429,0,0.137256
0.32,hover,-0.000392779,0.000753038,-0.00106788,-0.00155832,0,0,-0.000172795,-0.00947818,0.00233476,99.6036,99.7436,99.6586,-0.622422,nan,0.296857,0.29634,0.297478,0.29666,0.297226,0.29634,0.297226,0.297478,0.29666,1,0,0.00182698,0,-0.00151677,0.000129061,-0.000749286,0.00319427,0.00469206,-1.24481e-05,3.18858e-05,2.64876e-08,-0.00624661,0.0114248,0.00588422,-0.0284056,-0.0813404,12.6209,12.6212,0,0.13799
0.33,hover,-0.00039406,0.000849679,-0.000995429,-0.00150176,0,0,-0.000119467,-0.00986415,0.00238962,99.5968,99.7368,99.6512,-0.595957,nan,0.295497,0.293952,0.297453,0.293743,0.297109,0.293952,0.297109,0.297453,0.293743,1,0,0.00119604,0,-0.000357285,-0.00104675,-0.00301788,0.00299214,0.00450815,-1.24481e-05,3.18858e-05,2.64876e-08,0.00390783,0.00192993,0.0108765,0.0229399,-0.0262258,12.6117,12.6117,0,0.139091
0.34,hover,-0.00039587,0.00094943,-0.000950588,-0.00143217,0,0,-0.000237943,-0.0100745,0.0030025,99.5902,99.7302,99.6454,-0.569262,nan,0.294172,0.293775,0.294667,0.294077,0.294431,0.293775,0.294431,0.294667,0.294077,1,0,0.00154408,0,-0.00142668,0.000122437,-0.000547545,0.00286135,0.00431414,-1.24486e-05,3.18853e-05,2.64847e-08,0.00634567,0.0118098,-0.0228754,0.0705187,-0.0261081,12.3835,12.3837,0,0.140137
0.35,hover,-0.000398993,0.0010503,-0.000911109,-0.00134868,0,0,-0.000411066,-0.0100722,0.00315425,99.5839,99.7239,99.6537,-0.533306,nan,0.292883,0.293295,0.292854,0.293044,0.292594,0.293295,0.292594,0.292854,0.293044,1,0,0.00154408,0,-2.27536e-05,-0.000966986,0.000391952,0.00271848,0.00404347,-1.24486e-05,3.18853e-05,2.64847e-08,-0.00991198,-0.00167582,-0.00388513,0.073085,-0.0386382,12.3233,12.3236,0,0.140578
0.36,hover,-0.000404119,0.00115029,-0.000825075,-0.00129556,0,0,-0.000630829,-0.00994019,0.00310526,99.5779,99.7179,99.6485,-0.508047,nan,0.291633,0.291006,0.292689,0.290776,0.292308,0.291006,0.292308,0.292689,0.290776,1,0,0.00154408,0,-0.000400191,-0.0011575,-0.00141295,0.00248799,0.0039017,-1.24498e-05,3.18841e-05,2.64785e-08,0.00849251,0.0100598,-0.00731888,0.0572365,0.0225171,12.3145,12.3146,0,0.142228
0.37,hover,-0.000411914,0.00124869,-0.000774073,-0.00124313,0,0,-0.000929972,-0.00969286,0.00363802,99.5721,99.7121,99.6706,-0.462954,nan,0.290422,0.290997,0.290287,0.290307,0.290335,0.290997,0.290335,0.290287,0.290307,1,0,0.000690534,0,0.00195886,-0.00121658,0.000299498,0.00234105,0.00372299,-1.24498e-05,3.18841e-05,2.64785e-08,0.0125384,-0.00422949,-0.00138396,0.0085102,0.0245967,12.2589,12.2589,0,0.144303
0.38,hover,-0.000422115,0.00134397,-0.000739376,-0.001165,0,0,-0.00108752,-0.00935189,0.00380824,99.5666,99.7066,99.6661,-0.439244,nan,0.289251,0.29023,0.288746,0.290182,0.288075,0.29023,0.288075,0.288746,0.290182,1,0,0.00119604,0,-0.00165471,-0.00136328,0.00157855,0.00224017,0.00351153,-1.24493e-05,3.18846e-05,2.64811e-08,0.0146831,0.0110589,-0.0010482,0.00675443,0.0918657,12.152,12.1524,0,0.14493
