t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
0.31,hold 2.0m,0.00146352,0.00242239,-0.00409874,-0.00264889,0,0,0.0147747,-0.015466,0.00190204,1.68975,1.82975,1.5929,0.046255,2,0,0.322478,0.324241,0.323123,0.324301,0.322478,0.324301,0.324241,0.323123,1,0,0.00483374,0,-0.00162661,0.00139964,-0.00135553,0.0123452,0.00795304,6.48864e-06,-2.66553e-07,-3.98499e-07,0.0326913,0.00423226,-0.00152613,-0.0910067,-0.0616694,16.1773,16.1777,0,0.431314
0.32,hold 2.0m,0.00160898,0.00257469,-0.00393612,-0.00251438,0,0,0.0142752,-0.0149634,0.00129722,1.69091,1.83091,1.59367,0.106653,2,0,0.318457,0.317862,0.318225,0.317877,0.318457,0.317877,0.317862,0.318225,1,0,0.00463224,0,0.000684562,-0.000431667,0.000434413,0.0118329,0.00754726,6.48299e-06,-2.70594e-07,-3.98512e-07,0.0163989,0.00275056,-0.00488873,0.0909975,-0.0478987,15.6477,15.648,0,0.431278
0.33,hold 2.0m,0.00174906,0.00272144,-0.00374338,-0.00239856,0,0,0.0136898,-0.014368,0.00127616,1.69264,1.83264,1.6338,0.188018,2,0,0.303224,0.304067,0.303587,0.304154,0.303224,0.304154,0.304067,0.303587,1,0,0.00442158,0,-0.000765732,0.000894916,-0.000649586,0.0112608,0.00722781,6.48299e-06,-2.70594e-07,-3.98512e-07,0.0204528,0.0214273,-0.00293012,-0.0276639,-0.0208613,15.1046,15.1046,0,0.430266
0.34,hold 2.0m,0.00188226,0.00286252,-0.00358099,-0.00227523,0,0,0.0129087,-0.0137984,0.000851565,1.69491,1.83491,1.63594,0.239169,2,0,0.298656,0.298825,0.29963,0.298413,0.298656,0.298413,0.298825,0.29963,1,0,0.00420035,0,-0.00385391,0.00111607,0.000483274,0.0107849,0.00686115,6.48269e-06,-2.70793e-07,-3.98512e-07,0.0279618,0.0236323,0.00179751,-0.0806904,-0.0678196,14.748,14.7484,0,0.42974
0.35,hold 2.0m,0.0020078,0.00299815,-0.00340205,-0.00218124,0,0,0.0121661,-0.0133,0.0015311,1.69765,1.83765,1.64022,0.286722,2,0,0.294879,0.293029,0.295396,0.292404,0.294879,0.292404,0.293029,0.295396,1,0,0.00384473,0,-0.00317313,-0.000212835,0.00223048,0.0102376,0.00655497,6.48269e-06,-2.70793e-07,-3.98512e-07,0.0209901,0.00747468,0.00603955,0.108932,-0.00942011,14.2235,14.2239,0,0.429163
0.36,hold 2.0m,0.00212583,0.00312885,-0.00322478,-0.0020783,0,0,0.0113975,-0.0128166,0.00144551,1.70083,1.84083,1.6433,0.328463,2,0,0.288739,0.29077,0.288779,0.290513,0.288739,0.290513,0.29077,0.288779,1,0,0.00358812,0,-0.000828106,-0.000430318,-0.00173473,0.00970457,0.00625221,6.4867e-06,-2.68327e-07,-3.98506e-07,0.0201584,0.0115533,-0.00452342,0.0594684,-0.0211466,13.7795,13.7796,0,0.427827
0.37,hold 2.0m,0.00223619,0.00325454,-0.00306682,-0.0020011,0,0,0.0106692,-0.0123231,0.00235103,1.7044,1.8444,1.62862,0.352289,2,0,0.290284,0.290277,0.290706,0.289717,0.290284,0.289717,0.290277,0.290706,1,0,0.00358812,0,-0.00273158,-0.000271625,0.000458897,0.00922849,0.00602307,6.4867e-06,-2.68327e-07,-3.98506e-07,0.018682,0.0132019,-0.00812515,0.0990625,0.0470194,13.4998,13.5002,0,0.427827
0.38,hold 2.0m,0.0023392,0.00337608,-0.00293295,-0.00194283,0,0,0.00990443,-0.0119861,0.00223491,1.70832,1.84832,1.63231,0.386726,2,0,0.286753,0.286299,0.287134,0.286032,0.286753,0.286032,0.286299,0.287134,1,0,0.00345267,0,-0.00180032,0.000225373,0.000716823,0.00880664,0.00584259,6.47936e-06,-2.72541e-07,-3.98515e-07,0.00520476,0.00938467,0.000273722,-0.0324443,0.00604437,13.0653,13.0653,0,0.42914
0.39,hold 2.0m,0.00243439,0.00349496,-0.00279234,-0.00183325,0,0,0.00907288,-0.0117431,0.00201312,1.71256,1.85256,1.66391,0.440322,2,0,0.275452,0.27682,0.275216,0.277161,0.275452,0.277161,0.27682,0.275216,1,0,0.00331169,0,0.0016032,0.000209265,-0.00152656,0.00840521,0.00550772,6.47936e-06,-2.72541e-07,-3.98515e-07,0.0188063,0.00532405,-0.00611669,0.0244303,-0.106187,12.6654,12.6659,0,0.427691
0.4,hold 2.0m,0.00252107,0.00361124,-0.00265363,-0.0017579,0,0,0.00825493,-0.0115265,0.00221773,1.71709,1.85709,1.66845,0.467315,2,0,0.272697,0.273177,0.273044,0.272931,0.272697,0.272931,0.273177,0.273044,1,0,0.00316442,0,-0.00164945,0.000202916,-0.00016911,0.00798021,0.00527681,6.47491e-06,-2.74957e-07,-3.9852e-07,0.0128818,0.00208136,-0.0038069,0.0656271,0.0554095,12.2944,12.2947,0,0.427295
0.41,hold 2.0m,0.00259985,0.00372593,-0.00252236,-0.00169617,0,0,0.00747087,-0.0113836,0.000928778,1.72187,1.86187,1.68742,0.50325,2,0,0.266403,0.26628,0.266703,0.266147,0.266403,0.266147,0.26628,0.266703,1,0,0.00300997,0,-0.00120309,0.000333487,0.000312938,0.00760108,0.00508637,6.47491e-06,-2.74957e-07,-3.9852e-07,0.0226922,-0.00144034,0.00613917,-0.0870891,-0.0682544,11.9566,11.9571,0,0.427412
0.42,hold 2.0m,0.00267082,0.00383873,-0.00200438,-0.00287149,0,0,0.0066662,-0.0111351,0.00126368,1.72685,1.86685,1.69255,0.522854,2,0,0.264175,0.263411,0.264029,0.263263,0.264175,0.263263,0.263411,0.264029,1,0,0.00345267,0,-5.08301e-06,-0.000583152,0.000705226,0.00602757,0.00863212,-1.6816e-05,7.95332e-05,-1.01829e-07,0.00961772,0.0118538,-0.00276442,0.0953324,0.010817,11.5583,11.5587,0,0.468581
0.43,hold 2.0m,0.00273335,0.00394872,-0.00210795,-0.0042924,0,0,0.00580917,-0.0108317,0.000618211,1.73201,1.87201,1.75977,0.596388,2,0,0.244149,0.245797,0.244836,0.245786,0.244149,0.245786,0.245797,0.244836,1,0,0.00483374,0,-0.00193998,0.00134415,-0.00119693,0.00633212,0.0128889,-2.50427e-06,0.000175867,1.32644e-07,0.00555301,0.00794812,0.00442093,0.0555619,-0.0236147,11.1376,11.1377,0,0.547603
