t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
0.32,hover,0.00022341,0.0823266,-0.00139231,0.0464849,0,0,-0.00115788,-0.439939,0.001503,99.6035,99.7435,99.8653,0.134535,nan,0.296947,0.30595,0.305803,0.288585,0.287724,0.30595,0.287724,0.305803,0.288585,1,0,0.0463646,0,-0.00189475,-0.0671573,0.000442936,0.00408235,-0.139071,0,0,0,-0.00252811,0.438656,0.00307706,-0.0648703,-0.177293,12.6959,12.6974,0,2.05578
0.33,hover,0.00021057,0.0866377,-0.00128283,0.0487689,0,0,-0.00116152,-0.421224,0.00124328,99.5967,99.7367,99.8668,0.160527,nan,0.295606,0.303638,0.304866,0.286365,0.28782,0.303638,0.28782,0.304866,0.286365,1,0,0.0486826,0,0.000602328,-0.0650276,-0.00117914,0.00382431,-0.145971,0,0,0,0.00311006,0.413501,-0.00232945,0.0287844,-0.0697489,12.5097,12.5099,0,2.17152
0.34,hover,0.000197191,0.0907591,-0.00119776,0.0508832,0,0,-0.00118411,-0.401995,0.00246043,99.5901,99.7301,99.8685,0.186692,nan,0.2943,0.302634,0.303059,0.285572,0.286193,0.302634,0.286193,0.303059,0.285572,1,0,0.0508061,0,0.000517955,-0.0642847,-0.000459492,0.00359804,-0.152339,0,0,0,0.00136341,0.396017,-0.00427755,0.109103,0.0012596,12.4895,12.49,0,2.28622
0.35,hover,0.000183118,0.0946865,-0.00118446,0.0527832,0,0,-0.00115663,-0.382513,0.00262889,99.5838,99.7238,99.8705,0.212851,nan,0.293033,0.300678,0.302098,0.284207,0.285398,0.300678,0.285398,0.302098,0.284207,1,0,0.0527088,0,-0.000606283,-0.0628526,-0.00114787,0.00356792,-0.158071,0,0,0,0.00617422,0.373077,-0.00442338,0.013807,0.00607151,12.3246,12.3246,0,2.40227
0.36,hover,0.000169176,0.0984194,-0.00113842,0.0544874,0,0,-0.00110588,-0.363176,0.00213633,99.5777,99.7177,99.8728,0.238875,nan,0.291805,0.299571,0.300117,0.283467,0.284308,0.299571,0.284308,0.300117,0.283467,1,0,0.0544182,0,0.000782682,-0.0604709,-0.000609704,0.00347461,-0.163191,0,0,0,0.0116458,0.364684,-0.0118353,0.132767,0.111835,12.2552,12.2565,0,2.51834
0.37,hover,0.000156274,0.101962,-0.00115028,0.0559846,0,0,-0.00100957,-0.34452,0.00199935,99.5719,99.7119,99.8753,0.264643,nan,0.290619,0.296784,0.300251,0.280636,0.285038,0.296784,0.285038,0.300251,0.280636,1,0,0.0559223,0,0.00247903,-0.0594219,-0.00345873,0.00346245,-0.16771,0,0,0,0.0059057,0.347676,0.00117939,0.110057,0.00374435,12.2077,12.2082,0,2.63547
0.38,hover,0.000144238,0.105322,-0.00111331,0.0573328,0,0,-0.000894181,-0.326718,0.00147554,99.5663,99.7063,99.8781,0.290074,nan,0.289474,0.298164,0.296441,0.283021,0.280493,0.298164,0.280493,0.296441,0.283021,1,0,0.0572788,0,-0.00213748,-0.0589126,0.00186835,0.00336405,-0.171785,0,0,0,0.010061,0.326491,0.00681648,0.0200372,0.0164627,12.132,12.1321,0,2.75062
0.39,hover,0.000134524,0.108508,-0.00107135,0.0584909,0,0,-0.000782851,-0.309836,0.00117875,99.561,99.701,99.8811,0.315072,nan,0.288369,0.295199,0.296407,0.280788,0.281301,0.295199,0.281301,0.296407,0.280788,1,0,0.058441,0,-0.00184288,-0.0559276,-0.000756777,0.00321708,-0.175293,0,0,0,0.0101221,0.302687,0.00223589,0.0191108,-0.0326322,12.0359,12.0359,0,2.8667
0.4,hover,0.000126035,0.111531,-0.00108114,0.0594772,0,0,-0.000638884,-0.294135,0.00170571,99.5558,99.6958,99.8844,0.339532,nan,0.287306,0.294029,0.295453,0.279315,0.280639,0.294029,0.280639,0.295453,0.279315,1,0,0.0594403,0,-0.000264569,-0.0559501,-0.00120777,0.00324592,-0.178266,0,0,0,-0.00503981,0.292453,0.00273905,-0.109024,0.0154472,11.957,11.9576,0,2.98335
0.41,hover,0.000118566,0.114402,-0.00103031,0.0603168,0,0,-0.000464518,-0.279635,0.000702282,99.5509,99.6909,99.8879,0.363443,nan,0.286284,0.294028,0.29307,0.279646,0.278592,0.294028,0.278592,0.29307,0.279646,1,0,0.0602887,0,-0.000253033,-0.0546852,0.000884249,0.00302394,-0.180821,0,0,0,0.00362503,0.262628,-0.00528852,-0.0591543,-0.164256,11.875,11.8763,0,3.09966
