t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
7.24,level,-0.959974,0.0385452,-0.0504235,0.00279993,0,0,0.213508,0.00786362,0.00152058,96.6145,96.7545,98.9409,1.52755,nan,0.425087,0.423148,0.426672,0.42618,0.424218,0.423148,0.424218,0.426672,0.42618,1,0,0.0506604,0,-0.0145527,0.0010936,-0.000686435,0.151726,-0.00843254,-0.080424,0.000684271,3.79494e-05,0.234437,-0.0195964,0.0043094,-0.265746,-1.62723,12.6949,12.8015,0,52.1388
7.25,level,-0.957926,0.0384877,-0.047542,0.00268435,0,0,0.194969,0.00740605,0.00148449,96.5818,96.7218,98.8842,1.50507,nan,0.425728,0.424402,0.427366,0.42642,0.424597,0.424402,0.424597,0.427366,0.42642,1,0,0.047748,0,-0.0126984,-0.00142468,-0.000501786,0.143021,-0.00807016,-0.080424,0.000684271,3.79494e-05,0.192324,-0.00921469,5.64213e-05,-0.123279,-1.59823,12.701,12.8018,0,52.1867
7.26,level,-0.956059,0.0384326,-0.0448276,0.002581,0,0,0.177234,0.00702834,0.00185117,96.549,96.689,98.8994,1.5347,nan,0.42635,0.425034,0.427365,0.427661,0.425218,0.425034,0.425218,0.427365,0.427661,1,0,0.0450394,0,-0.0126634,0.000909427,4.92201e-05,0.134883,-0.00776198,-0.0804238,0.000684391,3.79142e-05,0.194571,-0.0102098,-0.0101451,-0.173656,-1.40368,12.7269,12.8053,0,52.2354
7.27,level,-0.954365,0.0383786,-0.042292,0.00247375,0,0,0.160573,0.00645907,0.00170537,96.5161,96.6561,98.8521,1.51899,nan,0.426957,0.425459,0.428392,0.426727,0.42713,0.425459,0.42713,0.428392,0.426727,1,0,0.0424728,0,-0.00671312,1.19996e-05,-0.00146643,0.127228,-0.00745022,-0.0804238,0.000684391,3.79142e-05,0.160656,-0.0177301,0.00461833,-0.27077,-1.68644,12.794,12.9075,0,52.2837
7.28,level,-0.952832,0.0383264,-0.0398807,0.00235618,0,0,0.145209,0.00588825,0.00189995,96.483,96.623,98.8674,1.54845,nan,0.42755,0.426919,0.428307,0.428168,0.426688,0.426919,0.426688,0.428307,0.428168,1,0,0.0400576,0,-0.0076054,-0.00070034,4.01316e-05,0.119964,-0.00707523,-0.0804236,0.000684572,3.7868e-05,0.139781,-0.00263478,-0.00475601,-0.0900414,-1.54548,12.6901,12.7842,0,52.3342
7.29,level,-0.951446,0.0382773,-0.0376382,0.00224523,0,0,0.131162,0.00527424,0.00207414,96.4498,96.5898,98.8026,1.51983,nan,0.428131,0.427721,0.428008,0.429288,0.427392,0.427721,0.427392,0.428008,0.429288,1,0,0.0378038,0,-0.00579105,0.00180236,0.000706537,0.113207,-0.00675006,-0.0804236,0.000684572,3.7868e-05,0.119031,-0.00824603,0.00398117,-0.278543,-1.55046,12.7536,12.8505,0,52.3835
7.3,level,-0.950195,0.0382334,-0.0355237,0.0021511,0,0,0.118518,0.00461963,0.0016833,96.4166,96.5566,98.8179,1.54911,nan,0.428703,0.42897,0.428336,0.429705,0.427685,0.42897,0.427685,0.428336,0.429705,1,0,0.0356951,0,-0.00367845,0.000161071,0.00116622,0.106868,-0.00647539,-0.0804235,0.000684768,3.78233e-05,0.121334,-0.0135803,0.00581052,-0.200111,-1.78197,12.7186,12.8444,0,52.4331
7.31,level,-0.949063,0.0381995,-0.0335432,0.00206476,0,0,0.107353,0.00408071,0.00063798,96.3832,96.5232,98.7584,1.52389,nan,0.429266,0.428313,0.430271,0.428876,0.429491,0.428313,0.429491,0.430271,0.428876,1,0,0.033667,0,-0.00356414,-0.000410171,-0.00113106,0.100912,-0.00619122,-0.0804235,0.000684768,3.78233e-05,0.111198,0.00302614,0.00866016,-0.154867,-1.53854,12.8201,12.913,0,52.4818
7.32,level,-0.948036,0.0381671,-0.0316783,0.00197538,0,0,0.097629,0.00369017,0.00133872,96.3497,96.4897,98.7737,1.55303,nan,0.429822,0.428977,0.430197,0.429296,0.430708,0.428977,0.430708,0.430197,0.429296,1,0,0.0318174,0,0.00050791,0.00157166,-0.00115713,0.0953128,-0.00593903,-0.0804235,0.000684947,3.77862e-05,0.107509,-0.0074794,0.00223186,-0.321426,-1.7504,12.6378,12.7625,0,52.5299
7.33,level,-0.947099,0.0381327,-0.0298755,0.00189556,0,0,0.089351,0.00319019,0.00202014,96.3161,96.4561,98.7295,1.53848,nan,0.430373,0.430782,0.430169,0.430368,0.430062,0.430782,0.430062,0.430169,0.430368,1,0,0.0300206,0,0.000812785,-0.000985916,0.000403742,0.0898821,-0.00568095,-0.0804235,0.000684947,3.77862e-05,0.0924014,0.00500864,-0.00267291,-0.114606,-1.64825,12.5641,12.6722,0,52.5797
