t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
0.31,level,-0.000593943,0.000522818,-0.000976873,-0.00120016,0,0,-0.00196848,-0.0068338,0.00237285,99.6107,99.7507,99.6974,-0.670358,nan,0.298248,0.297928,0.298945,0.298013,0.298386,0.297928,0.298386,0.298945,0.298013,1,0,0,0,-0.00170855,-0.000897678,-0.000610869,0.00292973,0.00360761,8.82748e-06,4.03114e-05,-1.03778e-06,-0.000567746,0.00477977,0.0102484,-0.0184108,-0.10153,12.7095,12.7099,0,0.101175
0.32,level,-0.000613287,0.00059371,-0.000938351,-0.00116954,0,0,-0.00193933,-0.0073622,0.00346878,99.6036,99.7436,99.6909,-0.642242,nan,0.296857,0.297251,0.296418,0.29715,0.296885,0.297251,0.296885,0.296418,0.29715,1,0,0.000976562,0,0.00150768,0.000691532,0.000482662,0.00281211,0.00350487,8.82808e-06,4.03119e-05,-1.03777e-06,-0.00193964,-0.00247555,0.00907175,-0.00671474,-0.104996,12.6812,12.6817,0,0.102778
0.33,level,-0.000632847,0.000669387,-0.000895429,-0.00114446,0,0,-0.0019769,-0.0077831,0.00337335,99.5968,99.7368,99.6773,-0.619696,nan,0.295497,0.296123,0.294801,0.296953,0.294381,0.296123,0.294381,0.294801,0.296953,1,0,0.00119604,0,-0.00331489,0.000776802,0.00171176,0.00268908,0.00342604,8.82808e-06,4.03119e-05,-1.03777e-06,0.00186807,-0.00485443,-0.00179259,-0.0316535,-0.0777635,12.6369,12.6372,0,0.10506
0.34,level,-0.000653521,0.000748673,-0.000860971,-0.00108505,0,0,-0.00219021,-0.00805576,0.00205931,99.5902,99.7302,99.6713,-0.593294,nan,0.294172,0.29353,0.294633,0.293759,0.295028,0.29353,0.295028,0.294633,0.293759,1,0,0.00119604,0,0.000442351,0.00118281,-0.00104239,0.00257527,0.003272,8.82762e-06,4.03115e-05,-1.03777e-06,-0.00508355,0.0112757,-0.000195462,0.0704263,0.0580216,12.3709,12.3712,0,0.105786
0.35,level,-0.000676423,0.000830118,-0.000835164,-0.00103901,0,0,-0.00238704,-0.00823292,0.00221262,99.5839,99.7239,99.6706,-0.563637,nan,0.292883,0.294174,0.291874,0.293547,0.292193,0.294174,0.292193,0.291874,0.293547,1,0,0.00119604,0,0.0025076,-0.000585331,0.00160613,0.00251313,0.00312821,8.82762e-06,4.03115e-05,-1.03777e-06,0.00509792,0.00750221,-0.0057284,0.0949652,0.0225476,12.344,12.3444,0,0.107532
0.36,level,-0.000700621,0.000912885,-0.000818951,-0.000993133,0,0,-0.00243427,-0.00832084,0.0025215,99.5779,99.7179,99.6651,-0.538367,nan,0.291633,0.292025,0.291486,0.291901,0.291367,0.292025,0.291367,0.291486,0.291901,1,0,0.00119604,0,1.19481e-05,-0.000458474,0.000471756,0.00246225,0.00299766,8.83113e-06,4.03137e-05,-1.03774e-06,0.00359019,0.0122275,-0.0185879,0.0707203,0.0597225,12.2879,12.2883,0,0.109471
0.37,level,-0.000725029,0.000995773,-0.000819469,-0.000921488,0,0,-0.0024156,-0.00819697,0.00141754,99.5721,99.7121,99.6236,-0.541936,nan,0.290422,0.290671,0.290686,0.290654,0.289916,0.290671,0.289916,0.290686,0.290654,1,0,0,0,-0.0019967,-0.00149232,0.000317968,0.00246269,0.00277248,8.83113e-06,4.03137e-05,-1.03774e-06,0.00286552,0.0053816,-0.0003883,0.0784711,0.0902518,12.1993,12.1999,0,0.11004
0.38,level,-0.000749212,0.00107593,-0.000783259,-0.000880033,0,0,-0.00242542,-0.00779422,0.000955556,99.5666,99.7066,99.6184,-0.518181,nan,0.289251,0.288998,0.289471,0.289194,0.289571,0.288998,0.289571,0.289471,0.289194,1,0,0,0,-0.000256429,0.000560796,-0.000373838,0.00236953,0.00264596,8.82629e-06,4.0311e-05,-1.03779e-06,0.0131699,0.00395187,-0.00810823,-0.0404867,0.0678573,12.1429,12.1431,0,0.112141
0.39,level,-0.000773869,0.00115204,-0.000746038,-0.000838681,0,0,-0.00249334,-0.0073904,0.00090291,99.5613,99.7013,99.6597,-0.457257,nan,0.28812,0.285999,0.290453,0.286183,0.290066,0.285999,0.290066,0.290453,0.286183,1,0,0,0,-0.00151432,-0.000384647,-0.00366425,0.00225624,0.00250516,8.82629e-06,4.0311e-05,-1.03779e-06,0.0120953,-0.00721469,0.00121302,0.0342463,0.00742487,11.9121,11.9122,0,0.114128
0.4,level,-0.000799302,0.00122392,-0.000717063,-0.000800814,0,0,-0.00258697,-0.00696448,0.00132587,99.5562,99.6962,99.6552,-0.435075,nan,0.287028,0.28728,0.286798,0.287422,0.286827,0.28728,0.286827,0.286798,0.287422,1,0,0,0,-0.000298376,0.000325355,0.00047299,0.00215726,0.00240174,8.82808e-06,4.03119e-05,-1.03777e-06,0.00405668,-0.000429986,0.000118876,-0.0088964,-0.00813465,11.9592,11.9592,0,0.116161
