t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
6.69,climb,-0.0216255,0.394213,-0.000147814,0.028733,0,0,-0.0059844,-0.00848642,0.00132419,0.954976,1.09498,1.40505,0.69806,nan,0.295927,0.300085,0.302362,0.289608,0.291634,0.300085,0.291634,0.302362,0.289608,1,0,0.0287301,0,-0.000666643,-0.0401792,-0.0018914,0.000449329,-0.0862463,0.00120051,0.0338307,5.51291e-05,0.00500484,0.000283902,0.00744295,-1.01535,0.0899739,10.096,10.1473,0,20.9738
6.7,climb,-0.0216933,0.3943,-0.000162439,0.0284498,0,0,-0.00576701,-0.00909395,0.00224826,0.955244,1.09524,1.41205,0.701517,nan,0.296033,0.301601,0.301133,0.290848,0.290529,0.301601,0.290529,0.301133,0.290848,1,0,0.0284466,0,0.000397592,-0.040469,0.000345561,0.000488576,-0.0853794,0.00120051,0.0338307,5.51291e-05,0.00206454,0.0119216,0.00263641,-1.08332,-0.0055951,10.2316,10.2888,0,20.9952
6.71,climb,-0.0217591,0.394394,-0.000216604,0.0281804,0,0,-0.00555625,-0.00973275,0.00193105,0.955505,1.0955,1.42921,0.712158,nan,0.296139,0.30182,0.301198,0.290982,0.290536,0.30182,0.290536,0.301198,0.290982,1,0,0.0281771,0,0.000468894,-0.0407376,0.000469527,0.000658566,-0.0845692,0.00120051,0.0338307,5.51291e-05,0.00751373,0.0132061,-0.0122626,-1.08176,-0.0746821,10.1533,10.211,0,21.016
6.72,climb,-0.0218213,0.394494,-0.000204652,0.0278915,0,0,-0.00523206,-0.010454,0.00204411,0.955758,1.09576,1.43635,0.715619,nan,0.296246,0.300803,0.302136,0.290576,0.291449,0.300803,0.291449,0.302136,0.290576,1,0,0.0278879,0,-0.00122084,-0.0396289,-0.00097009,0.00061192,-0.0837143,0.00120051,0.0338307,5.51291e-05,-7.40418e-05,0.00560744,0.0013431,-1.09941,-0.00329255,10.0838,10.1435,0,21.0385
6.73,climb,-0.0218791,0.394602,-0.000199972,0.0275414,0,0,-0.00502402,-0.0112914,0.00114497,0.956004,1.096,1.42808,0.70777,nan,0.296354,0.300429,0.302984,0.289932,0.292048,0.300429,0.292048,0.302984,0.289932,1,0,0.0275438,0,-0.00116454,-0.0406106,-0.00205289,0.000606092,-0.0826607,0.00120051,0.0338307,5.51291e-05,0.00520164,0.00769485,0.008481,-1.02003,-0.104385,10.1171,10.1689,0,21.0649
6.74,climb,-0.0219371,0.394719,-0.000199702,0.0272918,0,0,-0.00490133,-0.0121683,0.00207191,0.956243,1.09624,1.43517,0.711025,nan,0.296462,0.302294,0.301053,0.29169,0.290789,0.302294,0.290789,0.301053,0.29169,1,0,0.0273003,0,0.000903268,-0.039542,0.000941656,0.000598781,-0.0819044,0.00120051,0.0338307,5.51291e-05,0.000962319,0.0127305,0.00494454,-1.0149,-0.0938694,10.2198,10.2705,0,21.086
6.75,climb,-0.0219931,0.394844,-0.000176758,0.027005,0,0,-0.00488035,-0.0131127,0.00143771,0.956475,1.09648,1.43393,0.708289,nan,0.296571,0.30146,0.302187,0.291459,0.291154,0.30146,0.291154,0.302187,0.291459,1,0,0.0269841,0,-0.00273649,-0.0398549,-0.000185332,0.000537062,-0.0810373,0.00120051,0.0338307,5.51291e-05,0.00572912,0.0173182,0.00353972,-1.10516,-0.056137,10.1343,10.1945,0,21.1099
6.76,climb,-0.0220486,0.39498,-0.000187882,0.0267636,0,0,-0.00489422,-0.014103,0.00187048,0.9567,1.0967,1.44103,0.711548,nan,0.29668,0.301937,0.302163,0.291106,0.291493,0.301937,0.291493,0.302163,0.291106,1,0,0.0267355,0,0.000430613,-0.0407394,-0.000269462,0.000567493,-0.0803158,0.00120051,0.0338307,5.51291e-05,0.0037124,0.0156659,0.00581135,-1.09385,0.0685133,10.0878,10.1471,0,21.1316
6.77,climb,-0.0221056,0.395125,-0.000182653,0.0265111,0,0,-0.00484074,-0.0150845,0.00120299,0.956917,1.09692,1.44485,0.712179,nan,0.296791,0.301563,0.30236,0.29208,0.29114,0.301563,0.29114,0.30236,0.29208,1,0,0.0265027,0,-0.00460901,-0.0392274,6.30422e-05,0.000543253,-0.0795505,0.00120051,0.0338307,5.51291e-05,-0.00189222,0.0209073,0.00198025,-1.08699,-0.028446,10.0313,10.09,0,21.1546
6.78,climb,-0.0221604,0.395281,-0.000189768,0.0262928,0,0,-0.00486513,-0.0160781,0.000958207,0.957127,1.09713,1.45199,0.715272,nan,0.296903,0.302808,0.301697,0.292274,0.290811,0.302808,0.290811,0.301697,0.292274,1,0,0.0262677,0,-0.000933011,-0.0405851,0.00113124,0.00054002,-0.0789088,0.00120051,0.0338307,5.51291e-05,-0.0180508,0.0120915,-0.00674047,-1.11569,0.00465034,10.0842,10.1457,0,21.1761
