t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
0.36,hover,-0.0012828,0.00170484,-7.4336e-05,-0.00134869,0,0,-0.00634853,-0.00992545,0.00126239,99.5779,99.7179,99.3843,-0.604735,nan,0.291633,0.29287,0.290969,0.292004,0.290936,0.29287,0.290936,0.290969,0.292004,1,0,0.000976562,0,0.00220985,-0.0017024,0.00130482,0.000216453,0.00406591,2.55356e-06,1.9717e-05,-5.68623e-07,-0.0043566,0.0132383,0.00791735,0.0815388,0.0271379,12.2817,12.282,0,0.188187
0.37,hover,-0.00134513,0.00180318,-9.46318e-05,-0.00129429,0,0,-0.00607613,-0.00969142,0.00131475,99.5721,99.7121,99.3964,-0.566617,nan,0.290422,0.292589,0.288408,0.292355,0.288575,0.292589,0.288575,0.288408,0.292355,1,0,0,0,0.00106496,-0.000127358,0.00349965,0.000289059,0.00387791,2.55356e-06,1.9717e-05,-5.68623e-07,0.00344536,-0.00329805,0.000222159,0.0977082,0.146286,12.2184,12.2196,0,0.19142
0.38,hover,-0.00140452,0.00189869,-0.000103486,-0.00124602,0,0,-0.00580009,-0.00942641,0.000863646,99.5666,99.7066,99.3908,-0.542897,nan,0.289251,0.288971,0.289255,0.289252,0.289756,0.288971,0.289756,0.289255,0.289252,1,0,0.000976562,0,0.000583936,0.00147888,-0.000346281,0.000298505,0.00374548,2.55318e-06,1.97165e-05,-5.68625e-07,-0.00797225,0.00497074,-0.00427687,0.0578146,-0.0420485,12.0984,12.0986,0,0.195021
0.39,hover,-0.00146149,0.00199242,-0.000111056,-0.00120414,0,0,-0.00559629,-0.00934448,0.00126634,99.5613,99.7013,99.3929,-0.514053,nan,0.28812,0.288859,0.287717,0.288516,0.287608,0.288859,0.287608,0.287717,0.288516,1,0,0.000976562,0,0.000620702,-0.000856154,0.000901085,0.000334119,0.00361919,2.55318e-06,1.97165e-05,-5.68625e-07,0.000649766,0.00453298,0.00983836,-0.0302086,-0.0291371,11.9658,11.9659,0,0.198854
0.4,hover,-0.00151638,0.00208556,-0.000119689,-0.00114789,0,0,-0.00537295,-0.0092501,0.000970591,99.5562,99.6962,99.3878,-0.491846,nan,0.287028,0.285571,0.288464,0.285626,0.288665,0.285571,0.288665,0.288464,0.285626,1,0,0.000976562,0,0.000386921,0.00048416,-0.00260733,0.000368046,0.00344324,2.55314e-06,1.97164e-05,-5.68625e-07,0.005983,-0.000258424,-0.00489168,-0.126084,-0.0194814,12.0154,12.0161,0,0.201839
0.41,hover,-0.00156934,0.00217739,-0.000130864,-0.001093,0,0,-0.00520929,-0.00912163,0.000275303,99.5513,99.6913,99.3839,-0.469722,nan,0.285976,0.286105,0.28604,0.285654,0.286312,0.286105,0.286312,0.28604,0.285654,1,0,0,0,0.00191791,-0.000340198,-0.00026084,0.000379658,0.00328501,2.55314e-06,1.97164e-05,-5.68625e-07,-0.00861594,0.00402555,0.00298141,-0.161156,-0.123424,11.9725,11.9743,0,0.204736
0.42,hover,-0.00162068,0.00226796,-0.000346702,-0.000274178,0,0,-0.00506414,-0.00893265,0.000527851,99.5466,99.6866,99.3793,-0.449443,nan,0.284963,0.285746,0.284344,0.285414,0.284547,0.285746,0.284547,0.284344,0.285414,1,0,0,0,0.001419,-0.00024176,0.000997235,0.00103838,0.000816519,2.5413e-05,-5.24857e-05,-6.33713e-07,-0.00112362,-0.00406654,0.00907326,0.0453718,-0.0665474,11.9452,11.9454,0,0.162945
0.43,hover,-0.0016707,0.00235576,2.30265e-05,-0.000738954,0,0,-0.00492362,-0.00861777,-0.000494358,99.5421,99.6821,99.3919,-0.41397,nan,0.283988,0.284731,0.28346,0.284648,0.283306,0.284731,0.283306,0.28346,0.284648,1,0,0,0,-0.000189223,-0.00044851,0.00114867,-6.73203e-05,0.00221636,-1.22715e-05,-1.83242e-06,-6.10594e-07,0.00115804,-0.000339795,-0.00342485,-0.028273,-0.0757519,11.7743,11.7745,0,0.202152
0.44,hover,-0.00171931,0.00244028,0.000197609,-0.000464473,0,0,-0.00478987,-0.00826937,0.000285409,99.5379,99.6779,99.3878,-0.394949,nan,0.283051,0.28325,0.283021,0.282553,0.283562,0.28325,0.283562,0.283021,0.282553,1,0,0,0,0.00328372,-0.000298454,-0.000342738,-0.000591979,0.00139525,-3.2869e-05,-2.59882e-05,-6.43277e-07,0.000534983,0.00119575,0.00646723,0.070034,-0.105622,11.7591,11.7598,0,0.199409
0.45,hover,-0.00176652,0.00252106,0.000527001,-0.000329419,0,0,-0.004665,-0.00782911,0.000628162,99.5338,99.6738,99.4162,-0.345373,nan,0.282149,0.281852,0.282574,0.28202,0.282328,0.281852,0.282328,0.282574,0.28202,1,0,0,0,-0.00109629,-0.000147432,-0.000452211,-0.00158798,0.000991126,-6.66872e-05,-3.45751e-05,-5.73137e-07,-0.00471766,0.00187943,0.00230521,0.0950865,0.0840114,11.5549,11.5556,0,0.20961
0.46,hover,-0.00181306,0.00259691,-3.82798e-05,-0.000656692,0,0,-0.00463402,-0.00735454,0.000322645,99.5298,99.6698,99.4128,-0.327859,nan,0.281283,0.280718,0.28213,0.280527,0.281929,0.280718,0.281929,0.28213,0.280527,1,0,0.000690534,0,-2.55102e-05,-0.000742015,-0.00123711,0.00011167,0.00198297,-7.35709e-06,4.5964e-06,-7.1925e-07,-0.0021184,0.00859929,0.00256337,0.087852,0.0293805,11.6231,11.6235,0,0.212371
0.47,hover,-0.00185917,0.00266849,-0.000441145,-0.00016671,0,0,-0.00459596,-0.0069668,0.000850836,99.5261,99.6661,99.3778,-0.343513,nan,0.280452,0.280271,0.280789,0.280533,0.280378,0.280271,0.280378,0.280789,0.280533,1,0,0,0,-0.00178347,-0.000283875,-0.000159238,0.00132492,0.000513698,3.76619e-05,-4.84604e-05,-8.73746e-07,0.00102713,0.00900277,-0.012373,-0.013243,0.0179864,11.4805,11.4805,0,0.181661
0.48,hover,-0.00190525,0.00273662,-0.000514514,-0.000247017,0,0,-0.00460244,-0.00663576,0.00066841,99.5225,99.6625,99.3744,-0.327445,nan,0.279653,0.280244,0.279502,0.279906,0.279118,0.280244,0.279118,0.279502,0.279906,1,0,0,0,-0.000125579,-0.00136887,0.000672568,0.00154251,0.000752606,4.75627e-05,-3.28474e-05,-9.32436e-07,-0.000642036,0.0076716,-0.00107019,-0.015212,0.0622167,11.4031,11.4033,0,0.188647
0.49,hover,-0.00195125,0.00280122,-0.000494953,-0.000700712,0,0,-0.00457873,-0.00629561,0.000889658,99.5191,99.6591,99.4329,-0.246655,nan,0.278887,0.278664,0.278855,0.278964,0.279217,0.278664,0.279217,0.278855,0.278964,1,0,0,0,0.000164843,0.00125442,-0.000195215,0.00149833,0.00211216,4.33398e-05,2.58531e-05,-8.7287e-07,0.0090206,0.00671167,-0.000993577,-0.0154159,0.0364275,11.2416,11.2417,0,0.217354
0.5,hover,-0.00199693,0.00286322,1.55929e-06,-0.000228407,0,0,-0.00455531,-0.00611119,0.00128773,99.5158,99.6558,99.4305,-0.231712,nan,0.278152,0.278178,0.277948,0.278315,0.278311,0.278178,0.278311,0.277948,0.278315,1,0,0.000690534,0,0.000603088,0.000947927,0.000102874,-1.54896e-05,0.000674995,-1.67642e-05,-3.36774e-05,-6.30553e-07,-0.00722287,-0.0068514,0.00745054,-0.0189514,-0.1124,11.3247,11.3253,0,0.210932
0.51,hover,-0.00204222,0.00292388,3.57827e-05,-0.000498869,0,0,-0.00448938,-0.00602255,0.000983601,99.5126,99.6526,99.4238,-0.222334,nan,0.277447,0.278643,0.276444,0.278336,0.276502,0.278643,0.276502,0.276444,0.278336,1,0,0,0,0.000969093,-0.000471408,0.00177296,-9.87768e-05,0.0014948,-1.96297e-05,4.42307e-06,-6.62043e-07,0.00570441,-0.00120194,0.0196939,0.00131268,-0.10734,11.2461,11.2466,0,0.229437
0.52,hover,-0.00208667,0.00298321,-8.40858e-05,-0.000485748,0,0,-0.00441452,-0.0058083,0.00104769,99.5096,99.6496,99.4216,-0.208574,nan,0.27677,0.277281,0.276231,0.277153,0.276549,0.277281,0.276549,0.276231,0.277153,1,0,0,0,0.00118516,0.000360221,0.000726917,0.000246838,0.00144654,-6.64193e-06,1.05184e-05,-6.7725e-07,-0.00361933,-0.00712869,0.00093276,0.112196,-0.037102,11.1891,11.1898,0,0.229521
0.53,hover,-0.00213078,0.00303987,-6.50237e-05,-0.000718167,0,0,-0.00442138,-0.0055295,0.00187295,99.5068,99.6468,99.4143,-0.201372,nan,0.276121,0.275807,0.276296,0.276508,0.276002,0.275807,0.276002,0.276296,0.276508,1,0,0,0,-0.0026371,0.000771506,7.30798e-06,0.00019418,0.00217205,-6.54598e-06,4.75647e-05,-6.5294e-07,-0.000609878,0.0117442,-0.0129609,0.182481,-0.0931619,11.0033,11.0052,0,0.245735
0.54,hover,-0.00217532,0.00309424,-7.41733e-05,-0.00088775,0,0,-0.00445924,-0.00536231,0.00183903,99.504,99.644,99.4123,-0.188799,nan,0.275499,0.27645,0.274766,0.276466,0.274437,0.27645,0.274437,0.274766,0.276466,1,0,0,0,-0.00091836,-0.000592356,0.00163221,0.000217403,0.00266892,-3.4918e-06,7.06076e-05,-6.61275e-07,-0.00342046,0.00385011,-0.00672063,0.0901375,-0.123762,11.0103,11.0114,0,0.257999
