t,phase,roll,pitch,roll_est,pitch_est,roll_sp,pitch_sp,p,q,r,alt,alt_abs,alt_est,vz,height_sp,thr,m0,m1,m2,m3,mp0,mp1,mp2,mp3,mix_scale,sat,att_err,gust,torque_x,torque_y,torque_z,rate_sp_x,rate_sp_y,bg_x,bg_y,bg_z,gx,gy,gz,ax,ay,az,acc_n,tilt_angle,tilt_err
5.07,climb,-0.00751464,0.579167,-0.00144508,0.0647395,0,0,-0.000214684,0.00147951,0.0022446,0.57632,0.71632,3.25913,2.40228,nan,0.320655,0.325928,0.327562,0.31391,0.315171,0.325928,0.315171,0.327562,0.31391,1,0,0.0648506,0,-0.000989274,-0.0462521,-0.00127253,0.00427747,-0.194486,0,0,0,0.00801715,-0.00565398,0.00491927,-0.604552,-0.0385251,10.942,10.9587,0,29.4769
5.08,climb,-0.00753301,0.57914,-0.0015137,0.065619,0,0,-3.70419e-05,0.00390832,0.00305769,0.574934,0.714934,3.28321,2.4148,nan,0.320898,0.32731,0.326468,0.315114,0.314652,0.32731,0.314652,0.326468,0.315114,1,0,0.0655491,0,0.00100668,-0.0454983,0.000573086,0.00432718,-0.19661,0,0,0,0.000262455,-0.00320123,-0.00239285,-0.756997,-0.0492301,10.9976,11.0237,0,29.425
5.09,climb,-0.00755087,0.57909,-0.00165942,0.0660944,0,0,5.09478e-05,0.00615564,0.00300076,0.573532,0.713532,3.30742,2.42733,nan,0.321137,0.326705,0.327446,0.314441,0.315911,0.326705,0.315911,0.327446,0.314441,1,0,0.0660601,0,0.00193236,-0.0450962,-0.000972213,0.00470637,-0.198116,0,0,0,-0.00229293,-0.0122932,-0.00535658,-0.809668,-0.150412,11.0766,11.1072,0,29.3949
5.1,climb,-0.00756831,0.579018,-0.00183928,0.0668754,0,0,0.000131563,0.0082843,0.00245886,0.572114,0.712114,3.33175,2.43986,nan,0.321373,0.327034,0.327722,0.31507,0.31562,0.327034,0.31562,0.327722,0.31507,1,0,0.0668103,0,-0.000368739,-0.0456012,-0.000544388,0.00534012,-0.200358,0,0,0,0.000108239,-0.0114621,-0.00625863,-0.823643,-0.0799975,10.9746,11.0058,0,29.3461
5.11,climb,-0.00758159,0.578925,-0.00160343,0.0676767,0,0,0.000187334,0.0106073,0.00221069,0.570681,0.710681,3.35621,2.45236,nan,0.321606,0.32812,0.326801,0.316214,0.315241,0.32812,0.315241,0.326801,0.316214,1,0,0.067598,0,0.000918921,-0.0444645,0.00100728,0.0046576,-0.202738,0,0,0,-0.00335217,-0.00754589,0.00091571,-0.904199,-0.101813,10.972,11.0097,0,29.2948
5.12,climb,-0.00758968,0.578806,-0.00162063,0.0680079,0,0,0.000254483,0.0131579,0.00125999,0.569232,0.709232,3.38079,2.46484,nan,0.321836,0.326901,0.328618,0.31543,0.316349,0.326901,0.316349,0.328618,0.31543,1,0,0.0679498,0,-0.00211501,-0.0449819,-0.00115834,0.0050459,-0.203771,0,0,0,0.00805615,-0.0176756,0.00449744,-0.883429,0.0815641,11.018,11.0536,0,29.269
5.13,climb,-0.00759724,0.578662,-0.00146328,0.068838,0,0,0.000278071,0.0157745,0.00228936,0.567768,0.707768,3.4055,2.47729,nan,0.322064,0.32826,0.32776,0.316374,0.315816,0.32826,0.315816,0.32776,0.316374,1,0,0.0687835,0,-0.00015482,-0.045155,0.000464955,0.00458765,-0.206263,0,0,0,0.0152922,-0.017906,-0.00915123,-0.860821,0.0561554,11.1238,11.1572,0,29.2132
5.14,climb,-0.00760794,0.578491,-0.00129168,0.0691397,0,0,0.000237455,0.0186045,0.0025534,0.566288,0.706288,3.43033,2.48973,nan,0.322288,0.328897,0.327887,0.316074,0.31625,0.328897,0.31625,0.327887,0.316074,1,0,0.0691155,0,0.00314678,-0.0463463,0.000366284,0.00416174,-0.207285,0,0,0,0.00890089,-0.00814948,-0.00597607,-0.784387,0.0374421,11.0449,11.0728,0,29.1862
5.15,climb,-0.00761947,0.578291,-0.00128446,0.0691617,0,0,0.000323978,0.0215994,0.00236494,0.564794,0.704794,3.45529,2.50215,nan,0.322509,0.329842,0.326903,0.318401,0.314847,0.329842,0.314847,0.326903,0.318401,1,0,0.0692809,0,-0.00163013,-0.0445217,0.00285428,0.00384079,-0.207771,0,0,0,-0.000696228,-0.0190246,-0.00988669,-0.712063,-0.0146013,10.943,10.9661,0,29.1734
5.16,climb,-0.00762749,0.578061,-0.00127316,0.0694552,0,0,0.000386246,0.0245383,0.00222023,0.563286,0.703286,3.48037,2.51453,nan,0.322727,0.327493,0.329599,0.315705,0.318068,0.327493,0.318068,0.329599,0.315705,1,0,0.0694494,0,0.000684247,-0.0441841,-0.00196402,0.00351923,-0.208326,0,0,0,0.00262845,-0.0299572,-0.00182952,-0.78086,-0.14603,10.9472,10.976,0,29.1434
